,日期,成交量,持仓量,结算价,kaipan,zuigao,zuidi,shoupan,shijian,2_junxian,16_junxian,8_junxian,32_junxian,64_junxian,256_junxian,128_junxian,512_junxian,1024_junxian,0_dif,0_dea,0_macd,1_dif,1_dea,1_macd
124,20140226,40440.0,69634.0,19555.0,19685.0,19700.0,19405.0,19565.0,8,19670.0,19904.6875,19888.125,19835.3125,19346.48438,,,,,62.10156,124.87065,-125.53819,210.5816,228.96368,-36.76415
125,20140227,25026.0,68064.0,19470.0,19450.0,19580.0,19335.0,19400.0,8,19482.5,19883.125,19812.5,19832.34375,19358.75,,,,,21.45393,104.18731,-165.46676,185.50771,224.38937,-77.76331
126,20140228,112192.0,66946.0,18955.0,19400.0,19520.0,18705.0,18765.0,8,19082.5,19821.25,19663.125,19801.25,19361.17188,,,,,-61.29227,71.09139,-264.76732,135.91246,215.07601,-158.32709
127,20140303,86370.0,72088.0,18980.0,18745.0,19205.0,18700.0,19190.0,8,18977.5,19778.125,19556.25,19785.46875,19371.32812,,19311.01562,,,-91.52029,38.56905,-260.17869,109.55859,203.96891,-188.82064
128,20140304,51556.0,71592.0,19220.0,19250.0,19390.0,19135.0,19300.0,8,19245.0,19730.9375,19472.5,19775.3125,19382.26562,,19306.91406,,,-105.38531,9.77818,-230.32699,90.54627,192.02969,-202.96683
129,20140305,19644.0,73128.0,19310.0,19355.0,19380.0,19260.0,19370.0,8,19335.0,19695.3125,19395.625,19763.125,19395.0,,19303.32031,,,-109.46321,-14.0701,-190.78622,76.40013,179.85815,-206.91604
130,20140306,37956.0,72010.0,19305.0,19270.0,19400.0,19205.0,19300.0,8,19335.0,19650.625,19333.125,19744.84375,19405.78125,,19299.64844,,,-116.99474,-34.65503,-164.67943,60.68766,167.31389,-213.25246
131,20140307,22374.0,69136.0,19395.0,19385.0,19500.0,19325.0,19350.0,8,19325.0,19615.3125,19280.0,19729.375,19416.09375,,19296.48438,,,-117.57364,-51.23875,-132.66978,48.70768,154.82903,-212.2427
132,20140310,51016.0,57566.0,19090.0,19230.0,19275.0,18925.0,19030.0,8,19190.0,19550.625,19213.125,19706.25,19419.92188,,19290.625,,,-142.21438,-69.43387,-145.56102,24.43043,141.10286,-233.34485
133,20140311,22726.0,54594.0,19000.0,19000.0,19130.0,18865.0,18985.0,8,19007.5,19486.875,19161.25,19678.90625,19423.90625,,19283.16406,,,-163.48888,-88.24488,-150.488,0.96256,126.35125,-250.77738
134,20140312,15926.0,52338.0,18885.0,18880.0,19020.0,18780.0,18820.0,8,18902.5,19415.625,19168.125,19647.96875,19424.84375,,19274.72656,,,-191.4562,-108.88714,-165.13812,-26.78964,110.23116,-274.04159
135,20140313,10690.0,51458.0,18900.0,18850.0,19010.0,18760.0,18930.0,8,18875.0,19345.9375,19135.625,19620.46875,19427.89062,,19267.22656,,,-202.41116,-127.59194,-149.63842,-46.62826,93.71964,-280.6958
136,20140314,7954.0,49974.0,18905.0,18895.0,18960.0,18850.0,18925.0,8,18927.5,19280.625,19088.75,19592.96875,19429.92188,,19259.96094,,,-209.08628,-143.89081,-130.39094,-64.26161,77.09003,-282.70329
137,20140317,8764.0,49266.0,18935.0,18960.0,19005.0,18850.0,18960.0,8,18942.5,19216.5625,19037.5,19567.5,19432.10938,,19252.92969,,,-209.1413,-156.94091,-104.40079,-78.19887,60.74383,-277.88541
138,20140318,5864.0,52030.0,16130.0,16120.0,16165.0,16115.0,16140.0,8,17550.0,18987.8125,18642.5,19451.5625,19390.46875,,19223.78906,,,-431.7583,-211.90439,-439.70783,-209.48613,32.29857,-483.5694
139,20140319,7208.0,52182.0,16195.0,16155.0,16270.0,16130.0,16180.0,8,16160.0,18763.125,18246.25,19338.125,19349.375,,19194.76562,,,-598.06212,-289.13593,-617.85238,-323.38953,-5.14228,-636.4945
140,20140320,4562.0,52438.0,16180.0,16180.0,16230.0,16130.0,16185.0,8,16182.5,18551.875,17890.625,19228.28125,19308.28125,,19167.30469,,,-721.14276,-375.5373,-691.21092,-423.03868,-49.13137,-747.81462
